id,tweet,label,length,text_short,length_short,model_output,prob_offensive
96520,"(6) So clearly team conservative is striving to uphold the notion of virtue and ideas and reasonableness"" while liberals are completely violating the social contract to score political points. Again, it doesn't work if both sides aren't upholding their end of the bargain!""",NOT,55,"(6) So clearly team conservative is striving to uphold the notion of virtue and ideas and reasonableness"" while liberals are completely violating the social contract to score political points. Again, it doesn't work if both sides aren't upholding their end of the bargain!""",55,"tensor([[ 0.9571, -0.9040]])",not-offensive
94286,@USER Girl bitches aggravate me!,TIN,11,@USER Girl bitches aggravate me!,11,"tensor([[-1.1312,  1.1381]])",offensive
90158,@USER @USER Is it being awarded by The Onion?,NOT,14,@USER @USER Is it being awarded by The Onion?,14,"tensor([[ 1.1391, -1.1772]])",not-offensive
11554,"@USER @USER You been reading Q again, right? That's what Q says. I believe"" it too but still... Sessions is virtually invisible. RR is there to stay. He is NOT going anywhere even when the FISA docs released to public. Won't be COVERED AT ALL by the Shitstream media. Nobody will ever know!""",TIN,71,"@USER @USER You been reading Q again, right? That's what Q says. I believe"" it too but still... Sessions is virtually invisible. RR is there to stay. He is NOT going anywhere even when the FISA docs released to public. Won't be COVERED AT ALL by the Shitstream media. Nobody will ever know!""",71,"tensor([[-0.0173,  0.0216]])",offensive
41962,@USER Isn't there a Statute of Limitations on sexual assault? Hurry up and confirm #BrettKavanaugh before the Liberals invent some other accusations.,NOT,35,@USER Isn't there a Statute of Limitations on sexual assault? Hurry up and confirm #BrettKavanaugh before the Liberals invent some other accusations.,35,"tensor([[ 0.4076, -0.3250]])",not-offensive
56496,@USER Eric Holder should be tried for treason #EricHolderCrimes#,NOT,18,@USER Eric Holder should be tried for treason #EricHolderCrimes#,18,"tensor([[ 0.1652, -0.2134]])",not-offensive
43879,@USER @USER Please clarify what subsection you are referring to.,NOT,15,@USER @USER Please clarify what subsection you are referring to.,15,"tensor([[ 1.3160, -1.3021]])",not-offensive
13472,@USER *too disconnected,NOT,7,@USER *too disconnected,7,"tensor([[ 0.7919, -0.7954]])",not-offensive
47061,@USER @USER Well it seems like there was some reason why conservatives feel the need to rush this nomination through. McConnell mentioned a long time ago that this was one he was worried about because of all of his history.,NOT,46,@USER @USER Well it seems like there was some reason why conservatives feel the need to rush this nomination through. McConnell mentioned a long time ago that this was one he was worried about because of all of his history.,46,"tensor([[ 1.3039, -1.2652]])",not-offensive
72152,@USER @USER Trump hasn't given up anything.  He is profiting from his office and basking in the power and attention.,NOT,30,@USER @USER Trump hasn't given up anything.  He is profiting from his office and basking in the power and attention.,30,"tensor([[ 0.6240, -0.6054]])",not-offensive
44803,@USER I lived through the era where conservatives literally tried to argue that gay rights would cause the collapse of Western Civilization. No exaggeration.  They used he fall of Rome as their example somehow.  They now want to pretend that they didn’t vilify us.  Ugh.,TIN,61,@USER I lived through the era where conservatives literally tried to argue that gay rights would cause the collapse of Western Civilization. No exaggeration.  They used he fall of Rome as their example somehow.  They now want to pretend that they didn’t vilify us.  Ugh.,61,"tensor([[-0.0888,  0.0814]])",offensive
72257,@USER @USER @USER drama queen- we r loving this booming economy more jobs!!! IT’S THE ECONOMY and You are against us -u need to chill have a coke and a smile!,NOT,47,@USER @USER @USER drama queen- we r loving this booming economy more jobs!!! IT’S THE ECONOMY and You are against us -u need to chill have a coke and a smile!,47,"tensor([[ 0.3719, -0.3063]])",not-offensive
47109,@USER Americans need GUN CONTROL!,NOT,9,@USER Americans need GUN CONTROL!,9,"tensor([[ 0.1159, -0.1770]])",not-offensive
61350,@USER @USER Why do all you liberals insist on trying to control everyone in America? Why do you insist those of us that work hard for our money have to give it to people who don't? Why do all you liberal millionaires keep your millions while forcing me to give away every dime I make?,NOT,63,@USER @USER Why do all you liberals insist on trying to control everyone in America? Why do you insist those of us that work hard for our money have to give it to people who don't? Why do all you liberal millionaires keep your millions while forcing me to give away every dime I make?,63,"tensor([[ 0.0144, -0.0045]])",not-offensive
79044,@USER You are on the middle between regular stretcher and a bariatric.,NOT,18,@USER You are on the middle between regular stretcher and a bariatric.,18,"tensor([[ 1.0596, -1.0181]])",not-offensive
22213,@USER He is brilliant.,NOT,8,@USER He is brilliant.,8,"tensor([[ 1.1329, -1.1061]])",not-offensive
49335,@USER Shit you right 😂,UNT,9,@USER Shit you right 😂,9,"tensor([[-1.0630,  0.9591]])",offensive
69479,@USER you are killing me!!! We landed in PHX 30 min early from SAN and have been sitting on tarmac for 40 min. Now officially late looks like I am going to miss my connection to OAK. This sucks!!!!!!!!,TIN,49,@USER you are killing me!!! We landed in PHX 30 min early from SAN and have been sitting on tarmac for 40 min. Now officially late looks like I am going to miss my connection to OAK. This sucks!!!!!!!!,49,"tensor([[-0.6818,  0.7400]])",offensive
59658,@USER @USER @USER @USER @USER Now they have really sunk to a new low !! Hope the show BOMBS ! The entire thing a set up by libs just like everything else they are doing !! Roseanne 🌹; was the show !! MAGA 🇺🇸,NOT,64,@USER @USER @USER @USER @USER Now they have really sunk to a new low!! Hope the show BOMBS! The entire thing a set up by libs just like everything else they are doing!! Roseanne 🌹; was the show!! MAGA 🇺🇸,64,"tensor([[ 0.2451, -0.2039]])",not-offensive
87807,@USER Just focus on Price stats when he is behind the plate....😉,NOT,18,@USER Just focus on Price stats when he is behind the plate....😉,18,"tensor([[ 1.2734, -1.2137]])",not-offensive
94168,🇺🇸 VOTE LIKE YOUR LIFE DEPENDS ON IT ... BECAUSE IT REALLY DOES !!! 🇺🇸 #DrainTheDeepState #MAGA URL,NOT,44,🇺🇸 VOTE LIKE YOUR LIFE DEPENDS ON IT... BECAUSE IT REALLY DOES!!! 🇺🇸 #DrainTheDeepState #MAGA URL,43,"tensor([[ 0.6382, -0.8930]])",not-offensive
15979,@USER Btw When do we get to the dog kennel on the roof of the Station Wagon part? Now That’s Dog Whistling URL,NOT,36,@USER Btw When do we get to the dog kennel on the roof of the Station Wagon part? Now That’s Dog Whistling URL,36,"tensor([[ 0.7628, -0.7121]])",not-offensive
11296,@USER @USER how about charges against Ellison with 911 calls to validate and this was not when 17,NOT,22,@USER @USER how about charges against Ellison with 911 calls to validate and this was not when 17,22,"tensor([[ 1.0212, -0.9162]])",not-offensive
68922,@USER You are so wrong. Although I haven't  had a Whopper in 40 years,NOT,21,@USER You are so wrong. Although I haven't  had a Whopper in 40 years,21,"tensor([[ 0.7741, -0.6522]])",not-offensive
90934,@USER @USER And your fans keep going back and forth between “it’s not in the report” to “the police or she is lying”,NOT,38,@USER @USER And your fans keep going back and forth between “it’s not in the report” to “the police or she is lying”,38,"tensor([[ 0.5855, -0.5055]])",not-offensive
62598,"@USER Preaching to the choir. :) Cannot be repeated often enough though. Yet, in deep red states conservatives""  keep getting elected. Time for a national adjustment. 🤞""",NOT,41,"@USER Preaching to the choir. :) Cannot be repeated often enough though. Yet, in deep red states conservatives""  keep getting elected. Time for a national adjustment. 🤞""",41,"tensor([[ 1.2098, -1.1407]])",not-offensive
17480,@USER I call her the Negative Nellie who lives in my brain. I constantly battle with her. She is a creep.,TIN,29,@USER I call her the Negative Nellie who lives in my brain. I constantly battle with her. She is a creep.,29,"tensor([[-1.0134,  0.9845]])",offensive
24629,@USER If deGrom was actually as great of a pitcher as you say he is then he'd hit more homeruns.,NOT,28,@USER If deGrom was actually as great of a pitcher as you say he is then he'd hit more homeruns.,28,"tensor([[ 0.7722, -0.5900]])",not-offensive
23835,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Haven’t seen that one but I do remember the drops bout the saudis &amp; to me that was one of the biggest things that nobody talks bout. The saudis owned our politicians so when they were arrested &amp; money seized that was huge cause they also fund BLM Antifa &amp; other anti American orgs,NOT,128,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Haven’t seen that one but I do remember the drops bout the saudis &amp; to me that was one of the biggest things that nobody talks bout. The saudis owned our politicians,100,"tensor([[ 0.7662, -0.7407]])",not-offensive
71287,@USER He is following orders. Simple.,NOT,11,@USER He is following orders. Simple.,11,"tensor([[ 1.4223, -1.3294]])",not-offensive
20416,@USER He's butt hurt just like HRC.,UNT,12,@USER He's butt hurt just like HRC.,12,"tensor([[-0.8267,  0.8702]])",offensive
19983,@USER @USER @USER #SimonSays Jack Viney eats bricks for breakfast 👊  Favourite moment of the game was Melkshams colossal celebration. He is one of our heart and soul players. URL,NOT,48,@USER @USER @USER #SimonSays Jack Viney eats bricks for breakfast 👊  Favourite moment of the game was Melkshams colossal celebration. He is one of our heart and soul players. URL,48,"tensor([[ 1.1515, -1.2324]])",not-offensive
55670,@USER Good Evening. Can you tell us your location and which direction you are traveling so we may investigate? ^Z,NOT,26,@USER Good Evening. Can you tell us your location and which direction you are traveling so we may investigate? ^Z,26,"tensor([[ 1.7568, -1.7106]])",not-offensive
86185,@USER @USER You are a good man! I love people who love animals!,NOT,19,@USER @USER You are a good man! I love people who love animals!,19,"tensor([[ 0.9650, -0.9552]])",not-offensive
94290,@USER @USER GUN CONTROL SUPPORT IS HIS DOWNFALL.,NOT,15,@USER @USER GUN CONTROL SUPPORT IS HIS DOWNFALL.,15,"tensor([[ 0.4984, -0.5306]])",not-offensive
54013,@USER @USER @USER @USER @USER Liberals don't address. They insult and attack.,TIN,22,@USER @USER @USER @USER @USER Liberals don't address. They insult and attack.,22,"tensor([[0.0037, 0.0340]])",offensive
87693,@USER @USER Proud of you too! You hold down the fort for us on sensible gun control. TY! #EnoughIsEnough,NOT,29,@USER @USER Proud of you too! You hold down the fort for us on sensible gun control. TY! #EnoughIsEnough,29,"tensor([[ 0.7501, -0.8319]])",not-offensive
20276,@USER By arguing a call? The media and you are making it a big deal,NOT,19,@USER By arguing a call? The media and you are making it a big deal,19,"tensor([[ 0.8593, -0.7053]])",not-offensive
17565,@USER Too many Republicans/Conservatives perennially bringing a knife to a gun fight is how Connecticut has ended up a basket case state.  If you can't stomach matching your adversaries aggression level you will get steamrolled.  Every 4th grader knows this.,TIN,56,@USER Too many Republicans/Conservatives perennially bringing a knife to a gun fight is how Connecticut has ended up a basket case state.  If you can't stomach matching your adversaries aggression level you will get steamrolled.  Every 4th grader knows this.,56,"tensor([[-0.1028,  0.0379]])",offensive
31162,"@USER @USER Telling Liberals, Trump is your President"".""",NOT,16,"@USER @USER Telling Liberals, Trump is your President"".""",16,"tensor([[ 1.1472, -1.1552]])",not-offensive
89419,@USER @USER Must have @USER writing his material...,NOT,14,@USER @USER Must have @USER writing his material...,14,"tensor([[ 1.3604, -1.4032]])",not-offensive
85508,@USER Who is Cheney? You’re the second person who mentioned her and I have no idea who she is,NOT,26,@USER Who is Cheney? You’re the second person who mentioned her and I have no idea who she is,26,"tensor([[ 1.3908, -1.3993]])",not-offensive
52073,"@USER Now you understand why we on the right dont budge on gun control. It's not to protect range day"".""",NOT,28,"@USER Now you understand why we on the right dont budge on gun control. It's not to protect range day"".""",28,"tensor([[ 0.6077, -0.6526]])",not-offensive
